window_id,start_time,end_time,accel_VectorRMS,accel_PC1_PeakToPeak,accel_VectorCrestFactor,accel_PC1_DominantFreq,accel_PC1_RMSF,accel_PC1_VarianceRatio,accel_PC1_Direction_X,accel_PC1_Direction_Y,accel_PC1_Direction_Z,gyro_VectorRMS,gyro_STD_X,gyro_STD_Y,gyro_STD_Z,pressure_Mean,temperature_Mean
70,350.0,360.0,1.0075106908939602,0.4632586969662697,1.1635554100203833,0.1,2.4648898239706933,0.4679008550902352,-0.6565389544990874,0.056051938367115195,0.7522066082071696,4.114465106249763,0.27440182860073786,1.8748850301418483,1.5978003692790785,1022.4285937500001,24.300000000000008
71,355.0,365.0,1.0107049200001452,0.36405189978187613,1.1783624702295785,0.5,2.3123461187365106,0.5267311899847408,-0.62597685502919,0.1560700274945288,0.764064868637226,4.183140978323735,0.43499957541328843,2.022574004196277,1.63366528191965,1022.4490625,24.300000000000008
72,360.0,370.0,1.0117868603907518,0.3930821938528757,1.1771024044971334,1.0,2.7225344294194485,0.5163821140278173,-0.9525731387800774,-0.06517041262353279,0.2972494450678582,4.461271349180144,0.4588775560062292,1.8128468010080638,2.090073705296485,1022.45890625,24.300000000000008
73,365.0,375.0,1.0223473637602338,0.46051266168878535,1.1670231680015242,1.0,2.679541125711558,0.5456028863205342,-0.9950062879296904,-0.06757559272662339,0.07345764934997438,4.5401928390436375,0.3573503766457267,1.6756906851168862,2.015103292690576,1022.4557812500001,24.300000000000008
74,370.0,380.0,1.0339811126176337,0.5084258765397706,1.1538925079907956,1.0,2.821812328967968,0.509783670507427,-0.9843830160402556,-0.1756850648426874,-0.011172990768390473,4.460765571862007,0.3583273386425495,1.5709387970032613,1.8543831586203023,1022.453125,24.300000000000008
75,375.0,385.0,1.0418423456565418,0.49539887660534887,1.130443474711583,0.30000000000000004,2.410718539198757,0.6239048055260951,-0.8788645350883246,-0.4570358191983252,-0.136804199254625,4.361994442034945,0.32720629181257105,1.8289837056690876,1.8501092727584636,1022.474609375,24.300000000000008
76,380.0,390.0,1.0279615873933472,0.44855176543403064,1.1635994766035105,0.1,2.390495023457329,0.521540288526284,-0.7904888034443567,-0.4919637612201003,-0.36482750619338006,4.902244140027861,0.3865607544794046,2.3506145173484554,2.04607573185974,1022.4848437499998,24.300000000000008
77,385.0,395.0,1.0140899936180467,0.4025920392368518,1.1795161894772948,0.30000000000000004,2.6263937025042114,0.46623768150082756,-0.9446065141723543,-0.003284602692363414,0.32818858110590454,5.234126544849675,0.4964507532355889,2.4179401649894308,2.216626787764404,1022.467265625,24.300000000000008
78,390.0,400.0,1.0463772495794716,1.386969577666793,1.514308404415151,0.1,1.544733018678693,0.9139235970478736,-0.9994330306829117,0.0317349406705666,0.01124769845815869,4.703969584912433,0.44208937109056357,2.3292142741169966,2.126156938941286,1022.47078125,24.300000000000008
79,395.0,405.0,1.0456403836286166,1.4126819605190886,1.515375542142211,0.1,1.496340224929018,0.9022177972739154,-0.9992476741414202,0.03222687128963446,0.02157578480249372,4.396874234177261,0.3365714366233171,2.008738271840276,1.8458921155964845,1022.480703125,24.300000000000008
80,400.0,410.0,1.0223766256176707,0.3794988925220111,1.1800159556599927,0.9,2.515816227474585,0.5022958221525782,-0.9601396574220181,-0.10953538655270856,0.2571650002202448,4.553652718259884,0.4735593937864176,2.0331365385446287,1.807196834482576,1022.472109375,24.300000000000008
81,405.0,415.0,1.0299600989313251,0.45109458750939974,1.171327638977901,2.9000000000000004,2.5793589844850797,0.49368448176391944,-0.9666246389217874,0.07827294249292255,0.24394703093668393,4.317021802439082,0.4395386732169262,2.0582371669523885,1.758331814649768,1022.4734374999999,24.300000000000008
82,410.0,420.0,1.0243058921548411,0.42510084762901823,1.1808827837718894,1.0,2.2004833351496944,0.4851905775035761,-0.9125168308280829,0.2670948152001394,0.30979572809946077,4.332346661001836,0.3302609303663769,1.9089523625664988,1.889452218654004,1022.481015625,24.300000000000008
83,415.0,425.0,1.0253715186458028,0.3631420103801215,1.1796555408124108,0.9,2.144121362498654,0.5430199229551789,-0.996619660064119,-0.013991106113002277,-0.08095370358059464,4.610012700514637,0.38594173007471155,1.9835346859012422,1.8999154417782895,1022.4631250000001,24.300000000000008
84,420.0,430.0,1.0237373010125084,0.3638856438081627,1.1342168860247004,1.0,2.281040947954737,0.541443805317786,-0.9946337443231836,-0.10209865164461127,-0.01672064550178059,4.58808897074125,0.3628091716544954,2.0491529638862214,1.868428671454142,1022.4578906250001,24.300000000000008
